order_id,order_ts,city,store_id,customer_id,category,items_count,gross_order_value,discount_amount,fulfilled_order_value,eta_mins,actual_delivery_mins,sla_breached,stockout_flag,cancelled_flag,payment_mode,variable_cost,contribution_margin
ORD011718,2024-01-16 18:20:43,Delhi NCR,DS_09,CUST3257,Household,6,345.23,89.43,255.79,20,20,0,0,0,UPI,73.92,181.87
ORD011719,2024-01-23 03:00:25,Delhi NCR,DS_12,CUST2962,Personal Care,8,1106.39,182.54,923.85,12,13,0,0,0,Card,100.05,823.8
ORD011720,2024-03-03 08:34:41,Delhi NCR,DS_08,CUST1125,Snacks & Munchies,2,284.54,22.7,261.84,13,16,0,0,0,UPI,79.06,182.78
ORD011721,2024-01-29 02:42:20,Mumbai,DS_10,CUST2406,Beverages,5,582.3,42.02,540.27,18,14,0,0,0,UPI,106.1,434.18
ORD011722,2024-03-25 06:57:05,Mumbai,DS_03,CUST3487,Snacks & Munchies,4,433.7,43.32,0,17,28,1,0,1,COD,12.58,-12.58
ORD011723,2024-02-25 18:37:23,Mumbai,DS_11,CUST4453,Dairy & Breakfast,5,485.53,78.37,407.16,23,25,1,1,0,UPI,97.45,309.71
ORD011724,2024-02-06 08:58:16,Hyderabad,DS_09,CUST1181,Fruits & Vegetables,4,658.22,89.84,568.38,18,17,0,0,0,Card,108.46,459.92
ORD011725,2024-02-25 19:12:06,Delhi NCR,DS_11,CUST1968,Beverages,4,140.74,23.83,116.92,17,22,1,0,0,Wallet,90.31,26.61
ORD011726,2024-03-16 19:28:37,Delhi NCR,DS_01,CUST3338,Household,10,828.96,59.64,769.32,18,16,0,0,0,COD,100.99,668.33
ORD011727,2024-01-29 01:37:37,Mumbai,DS_03,CUST2187,Beverages,7,480.57,37.87,442.7,20,23,1,0,0,Card,107.65,335.05
ORD011728,2024-02-12 14:32:32,Bengaluru,DS_07,CUST4125,Household,5,285.86,33.38,252.48,8,16,0,0,0,COD,99.24,153.24
ORD011729,2024-01-28 09:07:38,Bengaluru,DS_07,CUST2798,Dairy & Breakfast,5,603.83,15.31,588.52,20,18,0,1,0,Card,110.18,478.34
ORD011730,2024-02-03 10:16:05,Delhi NCR,DS_01,CUST3771,Snacks & Munchies,4,472.86,46.41,426.44,11,11,0,0,0,Card,80.78,345.66
ORD011731,2024-03-15 15:31:15,Delhi NCR,DS_05,CUST3580,Personal Care,5,260.52,35.45,225.07,8,13,0,0,0,Card,85.22,139.85
ORD011732,2024-02-03 16:42:53,Bengaluru,DS_04,CUST3787,Household,8,225.76,21.07,204.69,20,13,0,0,0,Card,76.03,128.66
ORD011733,2024-03-14 20:19:17,Bengaluru,DS_12,CUST1807,Fruits & Vegetables,8,1308.08,106.32,1201.76,27,29,1,1,0,Card,97.66,1104.1
ORD011734,2024-03-02 13:44:13,Mumbai,DS_10,CUST1758,Beverages,5,856.2,81.98,774.23,28,25,1,0,0,Wallet,81.62,692.61
ORD011735,2024-03-24 19:15:58,Delhi NCR,DS_01,CUST4033,Household,3,304.72,5.99,298.73,21,19,0,0,0,Card,73.62,225.11
ORD011736,2024-02-18 05:32:21,Hyderabad,DS_02,CUST3754,Snacks & Munchies,1,261.72,34.57,0,18,22,1,0,1,UPI,10.91,-10.91
ORD011737,2024-02-11 11:48:09,Hyderabad,DS_05,CUST1692,Snacks & Munchies,6,334.86,46.42,288.44,11,19,0,0,0,Card,96.06,192.39
ORD011738,2024-01-17 11:58:08,Hyderabad,DS_10,CUST1723,Dairy & Breakfast,6,322.99,37.68,285.31,20,20,0,0,0,UPI,71.36,213.95
ORD011739,2024-03-05 04:29:58,Delhi NCR,DS_05,CUST3787,Dairy & Breakfast,5,897.67,221.94,675.72,14,13,0,0,0,UPI,90.41,585.32
ORD011740,2024-02-04 07:13:49,Delhi NCR,DS_09,CUST4359,Personal Care,5,812.02,75.44,736.58,11,7,0,0,0,Wallet,97.92,638.66
ORD011741,2024-03-26 20:52:43,Mumbai,DS_04,CUST1884,Dairy & Breakfast,5,326.27,14.24,312.03,15,16,0,0,0,Wallet,84.89,227.14
ORD011742,2024-01-11 20:40:29,Mumbai,DS_01,CUST2523,Beverages,6,648.73,59.68,589.05,22,22,1,0,0,COD,88.06,500.99
ORD011743,2024-03-25 07:29:09,Bengaluru,DS_04,CUST2945,Snacks & Munchies,5,195.19,28.24,166.95,11,19,0,0,0,UPI,88.57,78.38
ORD011744,2024-03-19 01:38:02,Hyderabad,DS_03,CUST1668,Fruits & Vegetables,5,318.59,55.95,262.64,8,15,0,0,0,COD,71.24,191.4
ORD011745,2024-01-26 14:24:56,Delhi NCR,DS_01,CUST2633,Fruits & Vegetables,3,527.37,70.39,456.98,23,32,1,0,0,UPI,113.18,343.8
ORD011746,2024-02-06 21:54:39,Bengaluru,DS_11,CUST2939,Snacks & Munchies,5,998.49,113.8,884.69,13,12,0,0,0,Wallet,94.83,789.86
ORD011747,2024-02-26 08:08:00,Bengaluru,DS_11,CUST2348,Beverages,4,150.08,7.77,142.31,11,17,0,0,0,UPI,83.83,58.48
ORD011748,2024-01-29 19:26:24,Bengaluru,DS_12,CUST4168,Beverages,8,476.75,91.15,385.59,25,32,1,1,0,UPI,96.81,288.78
ORD011749,2024-02-13 03:00:21,Bengaluru,DS_05,CUST1925,Personal Care,3,604.25,42.01,562.24,18,21,1,0,0,Card,75.68,486.56
ORD011750,2024-02-13 07:09:56,Delhi NCR,DS_01,CUST2509,Dairy & Breakfast,4,323.88,45.75,278.13,15,14,0,0,0,UPI,83.17,194.96
ORD011751,2024-03-13 22:50:05,Delhi NCR,DS_12,CUST3662,Beverages,6,1180.94,145.3,1035.64,14,16,0,0,0,Card,75.92,959.72
ORD011752,2024-03-01 17:19:44,Mumbai,DS_06,CUST1876,Personal Care,5,770.9,39.87,731.03,13,20,0,0,0,UPI,93.68,637.35
ORD011753,2024-02-11 17:48:13,Hyderabad,DS_08,CUST2108,Dairy & Breakfast,8,1053.17,186.95,866.23,20,12,0,0,0,UPI,81.34,784.89
ORD011754,2024-03-15 00:11:59,Delhi NCR,DS_01,CUST4175,Beverages,4,491.8,68.02,0,12,23,1,0,1,Wallet,14.71,-14.71
ORD011755,2024-01-26 11:33:48,Mumbai,DS_08,CUST3820,Snacks & Munchies,6,1256.81,23.23,1233.58,11,16,0,0,0,COD,95.55,1138.02
ORD011756,2024-01-07 07:19:58,Bengaluru,DS_06,CUST2954,Fruits & Vegetables,5,616.33,25.85,590.48,12,6,0,0,0,UPI,79.34,511.14
ORD011757,2024-03-30 09:07:17,Bengaluru,DS_03,CUST2596,Personal Care,1,372.62,84.75,287.87,20,20,0,0,0,Wallet,97.08,190.79
ORD011758,2024-03-31 06:26:26,Mumbai,DS_12,CUST1677,Dairy & Breakfast,7,484.44,101.15,383.29,20,28,1,0,0,UPI,86.94,296.35
ORD011759,2024-03-23 13:39:22,Mumbai,DS_12,CUST3259,Snacks & Munchies,4,354.18,65.71,288.47,14,9,0,0,0,UPI,70.96,217.51
ORD011760,2024-01-22 08:19:28,Mumbai,DS_05,CUST4456,Beverages,8,327.22,0.0,327.22,13,18,0,0,0,UPI,87.67,239.55
ORD011761,2024-02-29 08:54:49,Bengaluru,DS_02,CUST2331,Fruits & Vegetables,3,830.82,83.78,747.04,16,24,1,1,0,UPI,85.28,661.77
ORD011762,2024-01-11 16:02:46,Mumbai,DS_11,CUST2222,Beverages,6,310.85,5.99,304.86,14,14,0,0,0,UPI,73.36,231.5
ORD011763,2024-03-23 08:49:54,Hyderabad,DS_11,CUST1068,Beverages,10,208.79,43.82,164.97,19,31,1,1,0,COD,99.5,65.47
ORD011764,2024-03-26 03:16:20,Delhi NCR,DS_05,CUST1698,Beverages,8,200.84,28.37,172.48,13,19,0,0,0,Card,107.65,64.83
ORD011765,2024-01-14 03:08:44,Hyderabad,DS_06,CUST4049,Beverages,8,583.93,72.95,510.98,26,21,1,0,0,COD,86.59,424.38
ORD011766,2024-01-16 14:27:28,Mumbai,DS_11,CUST3236,Fruits & Vegetables,3,356.15,49.63,306.51,20,20,0,0,0,Card,88.36,218.15
ORD011767,2024-02-29 06:27:23,Delhi NCR,DS_08,CUST1996,Beverages,8,427.23,1.19,426.04,19,14,0,0,0,Wallet,103.16,322.88
ORD011768,2024-02-11 12:04:10,Bengaluru,DS_11,CUST3838,Fruits & Vegetables,4,309.83,22.95,286.88,22,23,1,0,0,UPI,99.07,187.81
ORD011769,2024-03-22 15:41:04,Hyderabad,DS_01,CUST2149,Snacks & Munchies,2,382.26,69.22,313.04,17,20,0,0,0,Wallet,70.58,242.46
ORD011770,2024-02-15 23:32:20,Hyderabad,DS_07,CUST1395,Dairy & Breakfast,9,832.4,0.0,832.4,16,10,0,0,0,UPI,81.78,750.62
ORD011771,2024-02-25 14:22:11,Mumbai,DS_02,CUST2894,Fruits & Vegetables,7,1031.38,236.88,794.5,10,15,0,0,0,COD,90.25,704.24
ORD011772,2024-01-04 21:13:41,Delhi NCR,DS_02,CUST3247,Snacks & Munchies,7,285.45,6.62,278.83,21,29,1,0,0,UPI,98.51,180.32
ORD011773,2024-02-01 23:39:56,Bengaluru,DS_12,CUST2711,Dairy & Breakfast,7,363.34,24.29,339.05,19,31,1,0,0,COD,94.01,245.04
ORD011774,2024-03-04 06:20:14,Bengaluru,DS_01,CUST2767,Household,5,107.02,12.77,94.24,27,36,1,0,0,UPI,100.2,-5.96
ORD011775,2024-02-05 07:54:52,Bengaluru,DS_09,CUST3461,Fruits & Vegetables,6,1322.16,232.82,1089.33,13,10,0,0,0,Card,86.11,1003.23
ORD011776,2024-01-08 12:34:57,Mumbai,DS_10,CUST3127,Dairy & Breakfast,7,524.13,49.5,474.63,24,24,1,0,0,Wallet,83.27,391.36
ORD011777,2024-02-10 23:54:23,Delhi NCR,DS_04,CUST1034,Snacks & Munchies,7,167.73,19.68,148.06,17,8,0,0,0,Wallet,80.03,68.02
ORD011778,2024-03-12 21:56:27,Bengaluru,DS_02,CUST1791,Fruits & Vegetables,7,354.25,25.31,328.94,24,24,1,0,0,Card,94.35,234.59
ORD011779,2024-02-02 07:20:41,Delhi NCR,DS_10,CUST3371,Fruits & Vegetables,4,315.59,17.23,298.37,25,24,1,0,0,UPI,108.3,190.06
ORD011780,2024-01-07 10:18:07,Delhi NCR,DS_10,CUST3949,Personal Care,4,968.59,88.08,880.51,12,15,0,0,0,UPI,86.6,793.9
ORD011781,2024-01-07 22:18:01,Mumbai,DS_06,CUST3529,Fruits & Vegetables,3,379.35,73.71,305.64,13,11,0,0,0,COD,74.8,230.84
ORD011782,2024-03-12 11:08:54,Bengaluru,DS_12,CUST2626,Beverages,5,875.61,50.3,825.31,8,21,1,0,0,Card,92.34,732.97
ORD011783,2024-03-16 08:51:20,Bengaluru,DS_08,CUST1792,Beverages,6,354.21,0.0,354.21,15,9,0,0,0,COD,86.14,268.07
ORD011784,2024-03-09 18:01:16,Mumbai,DS_06,CUST3045,Snacks & Munchies,8,187.96,11.11,176.86,9,8,0,0,0,Card,85.12,91.73
ORD011785,2024-01-28 23:08:59,Bengaluru,DS_12,CUST1229,Beverages,5,443.05,57.98,385.08,13,12,0,0,0,COD,112.95,272.13
ORD011786,2024-03-02 11:07:57,Delhi NCR,DS_04,CUST2063,Dairy & Breakfast,6,417.91,24.15,393.76,13,13,0,0,0,COD,82.59,311.17
ORD011787,2024-03-27 19:29:17,Bengaluru,DS_01,CUST4418,Personal Care,3,526.44,74.97,451.47,15,15,0,0,0,Card,74.24,377.23
ORD011788,2024-01-18 07:44:17,Bengaluru,DS_01,CUST1595,Dairy & Breakfast,5,501.04,44.12,0,18,22,1,1,1,Card,11.32,-11.32
ORD011789,2024-01-01 00:26:30,Bengaluru,DS_11,CUST4005,Household,6,506.07,13.99,492.09,11,19,0,0,0,UPI,87.6,404.49
ORD011790,2024-01-02 17:11:29,Mumbai,DS_09,CUST1858,Snacks & Munchies,3,548.52,91.64,456.88,13,21,1,0,0,Card,105.73,351.15
ORD011791,2024-02-20 08:36:00,Mumbai,DS_08,CUST1202,Dairy & Breakfast,5,746.23,62.41,683.82,20,23,1,0,0,UPI,88.23,595.6
ORD011792,2024-02-11 01:41:08,Delhi NCR,DS_05,CUST3113,Fruits & Vegetables,4,436.99,109.62,327.36,18,20,0,0,0,UPI,91.02,236.34
ORD011793,2024-02-12 10:55:09,Mumbai,DS_05,CUST3303,Dairy & Breakfast,1,303.55,24.84,278.72,22,21,1,0,0,Card,103.35,175.36
ORD011794,2024-02-04 00:29:48,Mumbai,DS_09,CUST3649,Fruits & Vegetables,7,156.77,25.51,131.26,21,28,1,0,0,UPI,78.79,52.47
ORD011795,2024-02-13 03:55:22,Mumbai,DS_02,CUST1454,Household,7,205.55,0.0,205.55,16,15,0,0,0,Card,79.37,126.18
ORD011796,2024-02-26 00:32:50,Bengaluru,DS_07,CUST1889,Fruits & Vegetables,6,288.74,46.28,242.46,17,15,0,0,0,Card,70.48,171.98
ORD011797,2024-03-06 08:28:07,Mumbai,DS_11,CUST3290,Household,5,268.22,27.01,241.21,19,29,1,0,0,Card,108.82,132.39
ORD011798,2024-01-26 18:52:04,Delhi NCR,DS_07,CUST1536,Fruits & Vegetables,7,685.86,65.73,620.12,23,17,0,0,0,UPI,77.35,542.78
ORD011799,2024-02-04 01:48:54,Delhi NCR,DS_08,CUST1744,Snacks & Munchies,2,911.99,84.81,827.17,17,17,0,0,0,Wallet,72.43,754.74
ORD011800,2024-03-04 04:16:40,Delhi NCR,DS_04,CUST4139,Dairy & Breakfast,2,307.58,55.44,252.13,20,29,1,0,0,Card,95.51,156.63
ORD011801,2024-02-26 13:39:10,Delhi NCR,DS_12,CUST2615,Snacks & Munchies,3,758.5,0.0,758.5,27,30,1,0,0,UPI,89.72,668.78
ORD011802,2024-03-01 09:04:00,Hyderabad,DS_06,CUST2991,Fruits & Vegetables,2,438.49,61.65,376.84,13,17,0,0,0,Card,78.37,298.47
ORD011803,2024-01-07 23:44:09,Mumbai,DS_08,CUST4315,Fruits & Vegetables,4,242.57,20.37,222.2,17,10,0,0,0,Card,94.94,127.26
ORD011804,2024-03-01 11:29:08,Bengaluru,DS_09,CUST3509,Fruits & Vegetables,4,744.99,124.35,620.64,18,24,1,0,0,Wallet,90.7,529.94
ORD011805,2024-01-23 11:33:11,Hyderabad,DS_07,CUST3515,Beverages,7,508.28,90.9,417.37,22,24,1,0,0,Card,85.5,331.88
ORD011806,2024-03-14 17:29:02,Mumbai,DS_03,CUST1489,Beverages,8,737.75,49.29,688.46,21,22,1,0,0,UPI,80.45,608.01
ORD011807,2024-01-02 08:52:02,Delhi NCR,DS_02,CUST1935,Snacks & Munchies,9,780.91,93.29,687.62,21,25,1,0,0,UPI,108.89,578.73
ORD011808,2024-03-27 20:18:47,Bengaluru,DS_11,CUST3846,Fruits & Vegetables,5,309.38,27.94,281.44,29,25,1,1,0,Card,107.79,173.65
ORD011809,2024-02-10 04:02:13,Delhi NCR,DS_04,CUST2392,Fruits & Vegetables,5,473.37,13.18,460.2,13,9,0,0,0,UPI,84.07,376.12
ORD011810,2024-02-28 05:50:30,Bengaluru,DS_08,CUST1157,Dairy & Breakfast,9,253.43,26.51,226.92,25,13,0,0,0,UPI,87.05,139.87
ORD011811,2024-03-27 14:39:12,Delhi NCR,DS_04,CUST3915,Beverages,6,524.0,48.94,475.07,29,28,1,0,0,UPI,102.41,372.66
ORD011812,2024-01-07 17:11:23,Bengaluru,DS_07,CUST4285,Beverages,4,352.62,83.81,268.81,13,19,0,0,0,Card,92.91,175.9
ORD011813,2024-03-24 19:48:58,Bengaluru,DS_10,CUST3535,Dairy & Breakfast,6,332.41,66.64,265.76,24,28,1,0,0,COD,100.81,164.95
ORD011814,2024-01-16 18:10:24,Delhi NCR,DS_12,CUST2582,Dairy & Breakfast,4,328.46,36.23,292.23,24,25,1,0,0,UPI,95.79,196.45
ORD011815,2024-02-05 10:35:44,Bengaluru,DS_08,CUST1665,Snacks & Munchies,6,278.52,49.39,229.14,21,17,0,0,0,Wallet,97.85,131.29
ORD011816,2024-01-15 17:55:06,Bengaluru,DS_10,CUST1229,Personal Care,9,828.24,138.12,690.11,14,23,1,0,0,UPI,100.77,589.35
ORD011817,2024-03-09 18:46:05,Mumbai,DS_02,CUST4470,Personal Care,9,732.05,91.1,640.95,17,28,1,0,0,COD,100.11,540.84
ORD011818,2024-03-15 02:50:29,Bengaluru,DS_04,CUST4304,Household,6,378.19,57.47,320.71,22,21,1,0,0,Card,71.26,249.45
ORD011819,2024-03-27 11:15:15,Bengaluru,DS_03,CUST2089,Beverages,7,104.79,7.5,97.29,16,13,0,0,0,UPI,79.93,17.36
ORD011820,2024-02-11 13:05:24,Delhi NCR,DS_02,CUST2385,Personal Care,7,208.76,20.26,0,18,22,1,0,1,Card,9.49,-9.49
ORD011821,2024-01-05 15:25:14,Hyderabad,DS_11,CUST1165,Fruits & Vegetables,4,489.82,124.41,365.41,13,12,0,1,0,UPI,93.72,271.69
ORD011822,2024-02-05 11:38:21,Bengaluru,DS_01,CUST4394,Personal Care,6,1404.23,294.14,1110.09,21,28,1,0,0,UPI,102.96,1007.12
ORD011823,2024-01-07 17:00:44,Hyderabad,DS_11,CUST2339,Snacks & Munchies,5,778.01,74.15,703.86,20,22,1,0,0,UPI,90.7,613.16
ORD011824,2024-01-15 06:50:25,Bengaluru,DS_07,CUST1241,Beverages,7,238.97,14.41,224.56,20,31,1,0,0,UPI,118.2,106.35
ORD011825,2024-03-02 11:51:29,Bengaluru,DS_10,CUST1361,Household,4,525.7,99.19,426.51,21,20,0,1,0,COD,85.89,340.62
ORD011826,2024-03-06 19:18:10,Mumbai,DS_11,CUST3779,Dairy & Breakfast,6,928.56,40.36,888.21,25,25,1,0,0,Card,108.77,779.43
ORD011827,2024-02-29 07:43:47,Delhi NCR,DS_07,CUST3592,Household,3,383.69,48.35,335.34,8,18,0,0,0,UPI,88.59,246.75
ORD011828,2024-03-13 23:21:48,Bengaluru,DS_01,CUST3196,Fruits & Vegetables,6,344.98,0.0,344.98,20,22,1,0,0,Wallet,101.09,243.89
ORD011829,2024-02-10 16:46:22,Bengaluru,DS_12,CUST2776,Snacks & Munchies,1,164.42,30.99,133.42,13,7,0,0,0,UPI,68.11,65.32
ORD011830,2024-03-06 11:18:09,Delhi NCR,DS_12,CUST2095,Beverages,7,398.94,43.2,355.74,10,9,0,0,0,UPI,83.32,272.42
ORD011831,2024-02-15 00:38:50,Mumbai,DS_08,CUST2327,Household,6,257.19,30.38,226.81,19,7,0,0,0,UPI,66.84,159.97
ORD011832,2024-01-29 20:26:53,Bengaluru,DS_07,CUST2339,Fruits & Vegetables,4,209.99,19.24,190.75,34,37,1,0,0,UPI,97.65,93.11
ORD011833,2024-02-27 20:16:47,Delhi NCR,DS_11,CUST2580,Fruits & Vegetables,7,841.42,52.85,788.57,23,15,0,0,0,COD,80.46,708.11
ORD011834,2024-01-15 14:53:23,Bengaluru,DS_10,CUST2279,Snacks & Munchies,5,184.96,35.79,149.17,17,17,0,0,0,Card,92.05,57.11
ORD011835,2024-02-02 05:39:07,Bengaluru,DS_07,CUST3651,Snacks & Munchies,5,446.41,58.66,387.76,23,15,0,0,0,UPI,94.97,292.79
ORD011836,2024-03-15 18:38:11,Delhi NCR,DS_02,CUST1697,Fruits & Vegetables,3,436.85,46.61,390.24,11,17,0,0,0,UPI,99.01,291.23
ORD011837,2024-03-21 06:21:08,Delhi NCR,DS_06,CUST3431,Snacks & Munchies,4,543.26,79.25,464.01,11,9,0,0,0,UPI,88.86,375.16
ORD011838,2024-03-28 16:04:14,Delhi NCR,DS_04,CUST3939,Personal Care,7,256.52,25.28,231.24,22,30,1,0,0,Card,106.95,124.29
ORD011839,2024-03-19 15:35:18,Delhi NCR,DS_12,CUST2946,Household,3,1167.63,107.16,0,18,31,1,1,1,Wallet,11.76,-11.76
ORD011840,2024-03-02 14:29:57,Bengaluru,DS_05,CUST3487,Personal Care,5,913.47,190.19,723.28,14,17,0,0,0,UPI,86.51,636.77
ORD011841,2024-02-19 03:48:41,Delhi NCR,DS_03,CUST4192,Fruits & Vegetables,8,465.63,40.5,425.13,19,27,1,0,0,UPI,104.23,320.9
ORD011842,2024-03-03 21:43:45,Mumbai,DS_05,CUST1119,Dairy & Breakfast,4,346.54,42.69,303.86,24,29,1,0,0,COD,84.87,218.99
ORD011843,2024-02-22 02:28:16,Bengaluru,DS_09,CUST3725,Fruits & Vegetables,7,208.51,33.5,175.0,19,24,1,0,0,Card,79.43,95.57
ORD011844,2024-01-29 04:51:39,Bengaluru,DS_10,CUST3546,Household,3,968.54,102.1,0,15,8,0,0,1,UPI,10.78,-10.78
ORD011845,2024-01-01 06:27:41,Bengaluru,DS_05,CUST3092,Fruits & Vegetables,3,292.04,39.25,252.79,30,31,1,0,0,UPI,83.4,169.39
ORD011846,2024-02-06 06:25:48,Mumbai,DS_07,CUST2168,Beverages,6,495.72,64.94,430.78,22,33,1,0,0,Card,92.59,338.19
ORD011847,2024-03-12 14:43:06,Bengaluru,DS_02,CUST1720,Household,4,177.99,24.32,153.67,16,6,0,0,0,Card,74.43,79.24
ORD011848,2024-03-11 03:19:03,Bengaluru,DS_06,CUST2095,Fruits & Vegetables,2,699.96,124.89,0,19,22,1,0,1,COD,14.42,-14.42
ORD011849,2024-02-25 10:40:17,Bengaluru,DS_05,CUST2088,Beverages,3,1028.97,95.67,933.3,25,30,1,0,0,UPI,94.69,838.6
ORD011850,2024-01-20 10:20:39,Bengaluru,DS_03,CUST1307,Household,6,111.34,13.4,97.94,12,6,0,0,0,COD,59.22,38.72
ORD011851,2024-03-30 06:10:38,Mumbai,DS_09,CUST1424,Beverages,3,752.6,108.74,643.87,21,26,1,0,0,UPI,95.24,548.63
ORD011852,2024-02-22 03:52:26,Delhi NCR,DS_02,CUST1567,Snacks & Munchies,4,530.22,112.94,417.28,21,14,0,0,0,UPI,76.78,340.5
ORD011853,2024-02-02 01:25:00,Bengaluru,DS_08,CUST1138,Beverages,5,306.84,59.04,247.8,19,20,0,0,0,Card,96.71,151.09
ORD011854,2024-01-22 18:51:42,Mumbai,DS_09,CUST3390,Dairy & Breakfast,2,741.26,77.01,664.25,18,18,0,0,0,Card,115.84,548.41
ORD011855,2024-02-04 04:48:59,Mumbai,DS_11,CUST2664,Snacks & Munchies,2,541.24,38.77,502.46,15,11,0,0,0,UPI,78.01,424.45
ORD011856,2024-02-27 07:25:30,Bengaluru,DS_10,CUST3705,Snacks & Munchies,5,576.62,58.04,518.58,15,30,1,1,0,UPI,103.31,415.28
ORD011857,2024-02-09 07:39:36,Mumbai,DS_12,CUST1424,Dairy & Breakfast,4,282.83,23.62,259.22,23,30,1,0,0,UPI,91.38,167.84
ORD011858,2024-02-25 06:15:32,Bengaluru,DS_11,CUST1498,Snacks & Munchies,4,578.6,99.08,479.52,13,18,0,0,0,UPI,73.21,406.32
ORD011859,2024-03-19 09:18:24,Delhi NCR,DS_12,CUST1024,Snacks & Munchies,8,1031.54,135.85,895.69,23,22,1,0,0,UPI,94.75,800.94
ORD011860,2024-03-09 10:30:39,Delhi NCR,DS_03,CUST2252,Snacks & Munchies,5,299.98,49.35,250.62,13,12,0,0,0,Card,91.19,159.44
ORD011861,2024-01-04 00:22:26,Hyderabad,DS_08,CUST4245,Snacks & Munchies,8,824.36,89.27,735.09,19,22,1,0,0,Card,88.91,646.18
ORD011862,2024-01-26 08:18:17,Bengaluru,DS_02,CUST4434,Beverages,9,314.46,37.44,277.02,17,15,0,0,0,UPI,84.26,192.76
ORD011863,2024-03-05 20:33:19,Hyderabad,DS_03,CUST1729,Dairy & Breakfast,7,77.09,6.91,70.18,21,15,0,0,0,COD,82.09,-11.91
ORD011864,2024-02-05 10:47:35,Delhi NCR,DS_07,CUST2932,Fruits & Vegetables,6,607.18,100.53,506.65,13,16,0,0,0,Card,94.33,412.32
ORD011865,2024-01-19 11:00:03,Bengaluru,DS_05,CUST3697,Beverages,7,960.02,139.42,820.6,17,18,0,0,0,UPI,67.77,752.83
ORD011866,2024-01-03 20:11:34,Hyderabad,DS_02,CUST2846,Fruits & Vegetables,6,565.35,165.07,0,22,33,1,0,1,COD,14.43,-14.43
ORD011867,2024-03-19 12:21:42,Delhi NCR,DS_05,CUST1749,Dairy & Breakfast,6,385.68,39.72,345.96,18,18,0,0,0,UPI,86.84,259.12
ORD011868,2024-02-06 12:15:58,Bengaluru,DS_07,CUST1795,Fruits & Vegetables,8,559.53,86.29,473.24,22,31,1,0,0,COD,95.85,377.4
ORD011869,2024-02-06 10:22:16,Mumbai,DS_12,CUST1990,Fruits & Vegetables,4,108.45,1.96,106.49,15,16,0,0,0,UPI,71.79,34.71
ORD011870,2024-02-05 15:54:39,Bengaluru,DS_12,CUST1666,Dairy & Breakfast,6,456.91,75.03,381.88,22,27,1,0,0,COD,88.69,293.19
ORD011871,2024-03-11 09:51:15,Mumbai,DS_02,CUST2909,Beverages,3,453.26,47.95,405.31,12,6,0,0,0,Wallet,83.88,321.43
ORD011872,2024-03-06 09:38:40,Delhi NCR,DS_07,CUST2943,Dairy & Breakfast,7,766.43,150.7,0,26,27,1,0,1,COD,8.07,-8.07
ORD011873,2024-01-10 10:53:09,Mumbai,DS_05,CUST2098,Snacks & Munchies,4,519.64,95.66,423.98,19,21,1,0,0,UPI,88.23,335.75
ORD011874,2024-02-23 04:02:25,Mumbai,DS_08,CUST3960,Snacks & Munchies,6,208.05,32.41,175.64,16,12,0,0,0,UPI,87.93,87.7
ORD011875,2024-02-10 00:49:16,Bengaluru,DS_11,CUST1394,Snacks & Munchies,9,753.67,94.32,659.35,13,6,0,0,0,Card,79.74,579.62
ORD011876,2024-02-20 02:04:26,Delhi NCR,DS_07,CUST3984,Household,1,446.44,65.34,381.1,19,15,0,0,0,UPI,83.44,297.66
ORD011877,2024-02-05 22:57:44,Mumbai,DS_06,CUST1340,Personal Care,5,501.09,78.62,422.46,17,18,0,1,0,Card,89.06,333.41
ORD011878,2024-03-25 12:58:34,Delhi NCR,DS_11,CUST1258,Snacks & Munchies,5,312.42,34.68,277.75,19,14,0,0,0,UPI,73.58,204.17
ORD011879,2024-02-23 13:19:25,Mumbai,DS_04,CUST2684,Snacks & Munchies,8,477.97,77.36,400.61,16,19,0,0,0,COD,91.77,308.84
ORD011880,2024-03-03 10:27:14,Delhi NCR,DS_07,CUST2814,Beverages,6,913.67,90.47,823.2,20,16,0,0,0,UPI,74.04,749.16
ORD011881,2024-02-29 16:54:53,Hyderabad,DS_08,CUST3918,Household,8,401.52,78.08,323.44,21,31,1,0,0,Card,88.58,234.86
ORD011882,2024-03-29 06:27:58,Hyderabad,DS_08,CUST4418,Fruits & Vegetables,4,750.27,83.08,667.19,20,22,1,0,0,UPI,96.5,570.69
ORD011883,2024-03-04 22:34:11,Delhi NCR,DS_03,CUST3084,Dairy & Breakfast,6,1110.15,86.03,1024.12,12,11,0,0,0,Card,85.35,938.77
ORD011884,2024-03-07 04:34:52,Bengaluru,DS_11,CUST3306,Snacks & Munchies,4,782.33,176.13,606.2,18,23,1,0,0,COD,92.61,513.59
ORD011885,2024-01-21 16:15:48,Delhi NCR,DS_01,CUST1469,Household,8,519.81,61.34,458.47,20,21,1,0,0,UPI,98.47,360.0
ORD011886,2024-01-27 17:48:33,Mumbai,DS_01,CUST3185,Beverages,2,482.62,37.12,445.5,21,22,1,0,0,UPI,101.15,344.35
ORD011887,2024-01-29 05:26:33,Delhi NCR,DS_10,CUST1498,Beverages,8,1069.22,117.63,951.58,17,28,1,0,0,UPI,113.65,837.93
ORD011888,2024-03-22 16:05:02,Delhi NCR,DS_11,CUST2111,Snacks & Munchies,7,444.24,54.68,389.56,15,12,0,0,0,UPI,73.9,315.66
